X,Y
707.3,250.5
665.083,252.417
497.5,252.5
421.3,254.5
611.3,255.5
630.3,255.5
639.3,255.5
20.3,257.5
325.3,259.5
183.3,260.5
134.3,261.5
487.3,261.5
3.3,262.5
441.3,263.5
93.3,264.5
108.3,264.5
687.3,264.5
703.3,265.5
716.3,265.5
357.3,266.5
572.3,266.5
680.3,266.5
622.3,267.5
461.3,268.5
596.3,268.5
547.3,269.5
643.3,269.5
156.3,270.5
305.5,270.5
315.3,270.5
345.3,270.5
665.3,270.5
200.3,273.5
288.3,275.5
165.3,276.5
238.3,276.5
373.3,276.5
120.3,277.5
607.3,277.5
684.3,278.5
361.3,279.5
585.3,280.5
248.3,281.5
695.3,281.5
671.3,283.5
720.324,283.853
184.3,284.5
92.136,285.409
104.3,285.5
297.3,286.5
597.3,288.5
712.038,290.654
632.3,291.5
649.3,291.5
226.3,292.5
243.3,292.5
456.3,293.5
343.3,294.5
672.3,294.5
687.3,294.5
106.3,296.5
326.3,296.5
656.3,297.5
579.3,299.5
298.3,300.5
280.3,304.5
561.5,304.5
183.3,305.5
255.3,305.5
364.3,305.5
649.3,305.5
442.3,307.5
605.3,307.5
676.3,307.5
693.3,307.5
712.3,307.5
123.3,308.5
311.3,309.5
698.3,311.5
342.3,312.5
612.3,312.5
154.3,314.5
666.3,317.5
113.5,319.5
729.3,319.5
54.3,322.5
123.3,322.5
601.3,322.5
694.3,322.5
356.136,323.409
565.3,323.5
141.3,324.5
326.3,324.5
394.3,327.5
587.3,327.5
713.3,327.5
475.3,328.5
633.3,329.5
341.3,330.5
370.3,332.5
624.3,333.5
445.3,334.5
63.167,336.611
359.3,336.5
116.125,338.375
557.3,337.5
648.3,338.5
719.3,341.5
571.3,342.5
223.3,343.5
138.3,346.5
430.3,346.5
467.3,346.5
386.3,347.5
448.3,347.5
706.3,350.5
746.3,350.5
262.3,351.5
605.3,351.5
41.3,352.5
162.3,353.5
675.3,356.5
721.3,357.5
112.3,358.5
377.3,358.5
629.3,358.5
553.3,359.5
652.3,360.5
274.3,361.5
595.3,361.5
390.3,362.5
684.3,362.5
153.3,363.5
610.3,364.5
82.3,365.5
708.3,365.5
226.3,366.5
41.3,369.5
671.3,369.5
691.3,369.5
650.3,373.5
246.3,374.5
554.3,375.5
714.3,375.5
602.3,377.5
38.3,380.5
393.3,381.5
63.3,382.5
81.3,383.5
672.3,384.5
92.3,385.5
270.3,386.5
756.3,386.5
153.3,388.5
165.3,388.5
234.214,390.0
249.3,389.5
533.3,389.5
562.3,390.5
46.3,391.5
423.3,392.5
86.3,393.5
456.3,395.5
395.3,397.5
140.3,400.5
225.5,400.5
280.3,400.5
66.3,401.5
250.3,401.5
111.3,403.5
267.3,403.5
37.3,404.5
57.3,404.5
306.3,405.5
552.3,406.5
73.3,408.5
454.3,408.5
388.3,412.5
131.3,414.5
468.3,414.5
122.3,415.5
287.167,415.389
63.3,416.5
340.3,419.5
358.3,419.5
580.3,420.5
244.3,421.5
621.3,421.5
112.3,422.5
263.3,422.5
71.3,425.5
144.3,425.5
312.3,427.5
567.3,429.5
267.3,430.5
643.3,430.5
127.3,432.5
4.3,433.5
252.3,433.5
426.3,435.5
594.3,436.5
160.3,438.5
296.3,438.5
436.3,439.5
633.3,439.5
330.3,441.5
401.3,441.5
241.5,443.5
551.3,445.5
276.3,446.5
309.3,446.5
490.3,446.5
152.3,447.5
348.143,447.786
360.3,447.5
391.3,447.5
462.3,447.5
182.3,449.5
435.3,449.5
660.3,450.5
476.3,452.5
323.3,453.5
253.3,455.5
455.3,455.5
648.3,455.5
170.3,456.5
602.3,456.5
622.3,456.5
372.3,457.5
669.3,459.5
342.3,461.5
639.3,461.5
136.3,465.5
226.3,465.5
185.3,466.5
261.3,467.5
277.3,467.5
154.3,470.5
480.3,470.5
491.3,470.5
466.3,471.5
174.3,475.5
374.3,477.5
294.3,479.5
15.3,481.5
156.3,481.5
616.3,482.5
189.3,483.5
261.3,484.5
461.3,486.5
367.3,487.5
132.3,488.5
152.3,492.5
435.3,493.5
473.3,493.5
267.3,495.5
120.3,496.5
162.3,499.5
204.3,499.5
407.3,501.5
442.3,501.5
253.3,503.5
391.3,504.5
474.3,505.5
459.3,509.5
444.3,510.5
276.3,513.5
407.3,513.5
381.3,514.5
425.3,515.5
307.3,518.5
322.3,519.5
353.5,519.5
464.3,521.5
454.3,523.5
275.3,525.5
291.3,525.5
152.3,526.5
383.3,526.5
422.3,528.5
400.3,531.5
261.3,532.5
615.3,536.5
270.3,541.5
646.3,542.5
290.3,546.5
621.3,547.5
678.3,551.5
660.3,553.5
650.3,559.5
748.3,559.5
269.3,561.5
775.3,563.5
284.3,568.5
676.3,570.5
656.3,574.5
758.3,574.5
792.3,575.5
737.5,580.5
645.3,583.5
702.3,584.5
717.3,591.5
630.3,596.5
644.3,596.5
